 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          6             0       -5.676471   -0.000128    0.000091
    2          6             0       -4.981863   -0.000152   -1.198320
    3          6             0       -3.597989   -0.000038   -1.199593
    4          6             0       -2.893977    0.000099    0.000002
    5          6             0       -1.411357    0.000113   -0.000036
    6          6             0       -0.715047   -1.215285   -0.000043
    7          6             0       -1.392381   -2.463536   -0.000024
    8          6             0       -0.705243   -3.638231   -0.000024
    9          6             0        0.705111   -3.638257   -0.000051
   10          6             0        1.392292   -2.463587   -0.000067
   11          6             0        0.715004   -1.215311   -0.000056
   12          6             0        1.411357    0.000062   -0.000053
   13          6             0        2.893979    0.000004   -0.000021
   14          6             0        3.597914   -0.000159    1.199619
   15          6             0        4.981789   -0.000291    1.198435
   16          6             0        5.676472   -0.000258    0.000068
   17          6             0        4.981865   -0.000079   -1.198343
   18          6             0        3.597990    0.000054   -1.199616
   19          6             0        0.715048    1.215458   -0.000052
   20          6             0        1.392382    2.463709   -0.000045
   21          6             0        0.705242    3.638404   -0.000036
   22          6             0       -0.705112    3.638429   -0.000037
   23          6             0       -1.392294    2.463759   -0.000044
   24          6             0       -0.715006    1.215484   -0.000046
   25          6             0       -3.597913    0.000146    1.199642
   26          6             0       -4.981788    0.000031    1.198457
   27          1             0       -6.756917   -0.000236    0.000125
   28          1             0       -5.519695   -0.000270   -2.135667
   29          1             0       -3.053329   -0.000069   -2.133395
   30          1             0       -2.472827   -2.460811   -0.000007
   31          1             0       -1.234093   -4.580518   -0.000006
   32          1             0        1.233926   -4.580563   -0.000058
   33          1             0        2.472739   -2.460901   -0.000088
   34          1             0        3.053192   -0.000192    2.133384
   35          1             0        5.519561   -0.000425    2.135816
   36          1             0        6.756918   -0.000376    0.000103
   37          1             0        5.519697   -0.000053   -2.135689
   38          1             0        3.053329    0.000181   -2.133418
   39          1             0        2.472829    2.460981   -0.000047
   40          1             0        1.234089    4.580693   -0.000027
   41          1             0       -1.233925    4.580738   -0.000032
   42          1             0       -2.472742    2.461069   -0.000047
   43          1             0       -3.053193    0.000256    2.133408
   44          1             0       -5.519560    0.000054    2.135839
 --------------------------------------------------------------------
     1 basis functions        1 primitive gaussians
     1 alpha electrons        1 beta electrons
 
 Harmonic frequencies (cm**-1), IR intensities (km*mol⁻¹),
 Raman scattering activities (A**4/amu), Raman depolarization ratios,
 reduced masses (AMU), force constants (mDyne/A) and normal coordinates:
                      1                      2                      3
                        a                      a                      a 
 Frequencies --    -8.6023                 8.6873                25.4547
 Red. masses --     9.9098                 9.7190                10.7777
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0000                 0.0000                 0.0050
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
  28   1     0.03   0.00  -0.01    -0.00  -0.00   0.00     0.22   0.00  -0.11
  29   1     0.02   0.00   0.02    -0.00  -0.01  -0.00     0.30   0.00   0.18
  30   1     0.02   0.37  -0.00    -0.01   0.06   0.00     0.00   0.00  -0.00
  31   1    -0.14   0.10   0.00    -0.10   0.06   0.00     0.00  -0.00  -0.00
  32   1    -0.14  -0.10   0.00     0.10   0.06  -0.00     0.00   0.00  -0.00
  33   1     0.02  -0.37   0.00     0.01   0.06  -0.00    -0.00  -0.00  -0.00
  34   1     0.02  -0.00   0.02     0.00  -0.01   0.00     0.29  -0.00   0.18
  35   1     0.03  -0.00  -0.01     0.00  -0.00  -0.00     0.21  -0.00  -0.11
  36   1     0.01   0.00  -0.00    -0.00  -0.00  -0.00     0.00   0.00  -0.16
  37   1     0.03  -0.00   0.01    -0.00  -0.00  -0.00    -0.21   0.00  -0.11
  38   1     0.02   0.00  -0.02    -0.00  -0.01   0.00    -0.29   0.00   0.18
  39   1     0.02   0.37   0.00    -0.01   0.06  -0.00    -0.00  -0.00  -0.00
  40   1    -0.14   0.10   0.00    -0.10   0.06   0.00     0.00  -0.00  -0.00
  41   1    -0.14  -0.10  -0.00     0.10   0.06   0.00    -0.00  -0.00  -0.00
  42   1     0.02  -0.37  -0.00     0.01   0.06   0.00    -0.00   0.00  -0.00
  43   1     0.02   0.00  -0.02     0.00  -0.01  -0.00    -0.30  -0.00   0.18
  44   1     0.03   0.00   0.01     0.00  -0.00   0.00    -0.22  -0.00  -0.11
                     85                     86                     87
                        a                      a                      a 
 Frequencies --  1279.7792              1307.5931              1307.8393
 Red. masses --     3.5664                11.7362                11.7822
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0000                 0.4274                 0.0000
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6    -0.00  -0.00  -0.08     0.00   0.00   0.30    -0.00  -0.00  -0.30
   2   6     0.08   0.00  -0.09     0.22   0.00  -0.12    -0.22  -0.00   0.13
   3   6     0.09   0.00   0.01    -0.26  -0.00  -0.16     0.26   0.00   0.16
   4   6     0.00   0.00   0.25     0.00   0.00   0.29    -0.00  -0.00  -0.29
   5   6     0.00  -0.00  -0.03     0.00   0.00  -0.01    -0.00   0.00   0.01
   6   6    -0.00   0.00   0.00     0.00   0.00   0.00     0.00  -0.00   0.00
   7   6     0.00  -0.00  -0.00    -0.00  -0.00  -0.00    -0.00  -0.00   0.00
   8   6    -0.00   0.00  -0.00    -0.00  -0.00  -0.00    -0.00  -0.00   0.00
   9   6     0.00   0.00   0.00     0.00  -0.00  -0.00     0.00  -0.00  -0.00
  10   6    -0.00  -0.00   0.00     0.00   0.00  -0.00     0.00   0.00  -0.00
  11   6    -0.00   0.00  -0.00    -0.00   0.00   0.00    -0.00   0.00  -0.00
  12   6     0.00  -0.00   0.03    -0.00  -0.00  -0.01    -0.00   0.00  -0.01
  13   6     0.00   0.00  -0.26    -0.00  -0.00   0.29    -0.00  -0.00   0.29
  14   6    -0.09   0.00  -0.01    -0.26   0.00  -0.16    -0.26   0.00  -0.16
  15   6    -0.08   0.00   0.09     0.22  -0.00  -0.12     0.22  -0.00  -0.13
  16   6    -0.00  -0.00   0.08    -0.00  -0.00   0.30    -0.00  -0.00   0.30
  17   6     0.08  -0.00   0.09    -0.22   0.00  -0.12    -0.22   0.00  -0.13
  18   6     0.09  -0.00  -0.01     0.26  -0.00  -0.16     0.26  -0.00  -0.16
  19   6    -0.00   0.00  -0.00    -0.00  -0.00   0.00     0.00  -0.00  -0.00
  20   6     0.00  -0.00   0.00     0.00   0.00  -0.00    -0.00   0.00  -0.00
  21   6    -0.00   0.00   0.00     0.00   0.00  -0.00     0.00  -0.00  -0.00
  22   6     0.00   0.00  -0.00    -0.00   0.00  -0.00    -0.00  -0.00   0.00
  23   6    -0.00  -0.00  -0.00    -0.00  -0.00  -0.00    -0.00   0.00   0.00
  24   6    -0.00   0.00   0.00     0.00  -0.00   0.00     0.00  -0.00   0.00
  25   6    -0.09  -0.00   0.01     0.26   0.00  -0.16    -0.26  -0.00   0.16
  26   6    -0.08  -0.00  -0.09    -0.22  -0.00  -0.12     0.22   0.00   0.13
  27   1     0.00   0.00   0.17    -0.00  -0.00  -0.05     0.00   0.00   0.04
  28   1    -0.21  -0.00   0.11     0.06  -0.00  -0.03    -0.05   0.00   0.03
  29   1    -0.29  -0.00  -0.18     0.03  -0.00   0.01    -0.02   0.00  -0.01
  30   1     0.00  -0.00   0.00    -0.00  -0.00   0.00    -0.00  -0.00  -0.00
  31   1     0.00  -0.00   0.00    -0.00  -0.00   0.00    -0.00   0.00  -0.00
  32   1    -0.00  -0.00  -0.00    -0.00  -0.00   0.00    -0.00  -0.00   0.00
  33   1    -0.00  -0.00  -0.00     0.00  -0.00   0.00     0.00  -0.00   0.00
  34   1     0.30  -0.00   0.18     0.03   0.00   0.01     0.02   0.00   0.01
  35   1     0.22  -0.00  -0.11     0.06   0.00  -0.03     0.05   0.00  -0.03
  36   1     0.00   0.00  -0.17     0.00   0.00  -0.05     0.00   0.00  -0.04
  37   1    -0.22   0.00  -0.11    -0.06   0.00  -0.03    -0.05   0.00  -0.03
  38   1    -0.30   0.00   0.18    -0.03  -0.00   0.01    -0.02  -0.00   0.01
  39   1     0.00  -0.00  -0.00     0.00   0.00   0.00    -0.00   0.00   0.00
  40   1     0.00  -0.00  -0.00    -0.00   0.00   0.00    -0.00   0.00   0.00
  41   1    -0.00  -0.00   0.00     0.00   0.00   0.00    -0.00  -0.00  -0.00
  42   1    -0.00  -0.00   0.00    -0.00   0.00   0.00    -0.00   0.00  -0.00
  43   1     0.29   0.00  -0.18    -0.03   0.00   0.01     0.02  -0.00  -0.01
  44   1     0.21   0.00   0.11    -0.06  -0.00  -0.03     0.05   0.00   0.03
                     88                     89                     90
                        a                      a                      a 
 Frequencies --  1325.6743              1348.8562              1371.2329
 Red. masses --     8.9423                 6.5623                 9.6334
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0000                 0.0000                 3.6896
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6    -0.04  -0.00   0.00     0.00  -0.00   0.00     0.06   0.00  -0.00
   2   6    -0.02  -0.00  -0.07     0.00  -0.00   0.00     0.00   0.00   0.09
   3   6     0.08   0.00   0.03    -0.00   0.00  -0.00    -0.10  -0.00  -0.06
   4   6     0.19   0.00   0.00    -0.00   0.01   0.00    -0.15  -0.00   0.00
   5   6    -0.27  -0.00   0.00     0.00  -0.19  -0.00     0.40  -0.00  -0.00
   6   6    -0.21  -0.21   0.00    -0.13  -0.05   0.00    -0.20  -0.04   0.00
   7   6     0.05   0.02  -0.00     0.14   0.20  -0.00     0.12   0.12  -0.00
   8   6     0.15   0.01  -0.00    -0.15   0.08   0.00    -0.09   0.04   0.00
   9   6    -0.15   0.01   0.00    -0.15  -0.08   0.00    -0.09  -0.04   0.00
  10   6    -0.05   0.02   0.00     0.14  -0.20  -0.00     0.12  -0.12  -0.00
  11   6     0.21  -0.21  -0.00    -0.13   0.05   0.00    -0.20   0.04   0.00
  12   6     0.27  -0.00   0.00     0.00   0.19  -0.00     0.40  -0.00   0.00
  13   6    -0.19   0.00   0.00    -0.00  -0.01   0.00    -0.15   0.00  -0.00
  14   6    -0.08   0.00  -0.03    -0.00  -0.00  -0.00    -0.10   0.00  -0.06
  15   6     0.02  -0.00   0.07     0.00   0.00   0.00     0.00  -0.00   0.09
  16   6     0.04  -0.00   0.00     0.00   0.00   0.00     0.06  -0.00   0.00
  17   6     0.02   0.00  -0.07    -0.00   0.00  -0.00     0.00   0.00  -0.09
  18   6    -0.08   0.00   0.03    -0.00  -0.00   0.00    -0.10   0.00   0.06
  19   6     0.21   0.21   0.00     0.13   0.05   0.00    -0.20  -0.04  -0.00
  20   6    -0.05  -0.02  -0.00    -0.14  -0.20  -0.00     0.12   0.12   0.00
  21   6    -0.15  -0.01  -0.00     0.15  -0.08  -0.00    -0.09   0.04   0.00
  22   6     0.15  -0.01   0.00     0.15   0.08   0.00    -0.09  -0.04  -0.00
  23   6     0.05  -0.02   0.00    -0.14   0.20   0.00     0.12  -0.12  -0.00
  24   6    -0.21   0.21  -0.00     0.13  -0.05  -0.00    -0.20   0.04   0.00
  25   6     0.08   0.00  -0.03    -0.00   0.00   0.00    -0.10  -0.00   0.06
  26   6    -0.02   0.00   0.07    -0.00  -0.00  -0.00     0.00  -0.00  -0.09
  27   1    -0.01  -0.00  -0.00     0.00   0.00   0.00     0.02   0.00  -0.00
  28   1    -0.08  -0.00   0.02     0.00   0.00  -0.00     0.10   0.00  -0.03
  29   1    -0.07  -0.00  -0.05     0.00   0.00   0.00     0.09   0.00   0.05
  30   1     0.01   0.22  -0.00     0.04  -0.17   0.00     0.03  -0.06  -0.00
  31   1    -0.06   0.06   0.00     0.27  -0.15  -0.00     0.15  -0.08  -0.00
  32   1     0.06   0.06  -0.00     0.27   0.15  -0.00     0.15   0.08  -0.00
  33   1    -0.01   0.22  -0.00     0.04   0.17  -0.00     0.03   0.06  -0.00
  34   1     0.07  -0.00   0.05     0.00  -0.00   0.00     0.09  -0.00   0.05
  35   1     0.08  -0.00  -0.02     0.00  -0.00  -0.00     0.10  -0.00  -0.03
  36   1     0.01  -0.00  -0.00     0.00  -0.00   0.00     0.02  -0.00   0.00
  37   1     0.08  -0.00   0.02     0.00  -0.00   0.00     0.10  -0.00   0.03
  38   1     0.07  -0.00  -0.05     0.00  -0.00  -0.00     0.09  -0.00  -0.05
  39   1    -0.01  -0.22  -0.00    -0.04   0.17   0.00     0.03  -0.06  -0.00
  40   1     0.06  -0.06  -0.00    -0.27   0.15   0.00     0.15  -0.08  -0.00
  41   1    -0.06  -0.06  -0.00    -0.27  -0.15  -0.00     0.15   0.08   0.00
  42   1     0.01  -0.22  -0.00    -0.04  -0.17  -0.00     0.03   0.06   0.00
  43   1    -0.07  -0.00   0.05     0.00   0.00  -0.00     0.09   0.00  -0.05
  44   1    -0.08  -0.00  -0.02     0.00   0.00   0.00     0.10   0.00   0.03
                     91                     92                     93
                        a                      a                      a 
 Frequencies --  1384.0407              1418.3118              1426.6187
 Red. masses --     9.4255                10.9790                 8.7427
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     2.3393                 0.0000                 1.9443
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.00  -0.00   0.00    -0.03  -0.00  -0.00     0.00   0.00   0.21
   2   6     0.00  -0.00   0.00     0.01  -0.00  -0.04    -0.26  -0.00  -0.03
   3   6    -0.00   0.00  -0.00     0.04   0.00   0.03     0.18   0.00  -0.10
   4   6    -0.00   0.02  -0.00     0.02   0.00  -0.00     0.00   0.00   0.27
   5   6     0.00   0.11   0.00    -0.17   0.00   0.00    -0.00   0.00  -0.03
   6   6     0.40  -0.02  -0.00     0.25   0.04  -0.00     0.00  -0.00   0.01
   7   6    -0.07   0.07   0.00     0.02  -0.33   0.00     0.00   0.00  -0.00
   8   6    -0.11  -0.03   0.00    -0.03   0.18  -0.00    -0.00   0.00  -0.00
   9   6     0.11  -0.03  -0.00     0.03   0.18  -0.00     0.00  -0.00  -0.00
  10   6     0.07   0.07  -0.00    -0.02  -0.33   0.00     0.00   0.00  -0.00
  11   6    -0.40  -0.02   0.00    -0.25   0.04   0.00     0.00   0.00   0.01
  12   6    -0.00   0.11  -0.00     0.17  -0.00   0.00     0.00  -0.00  -0.03
  13   6     0.00   0.02   0.00    -0.02   0.00  -0.00    -0.00  -0.00   0.27
  14   6     0.00   0.00   0.00    -0.04   0.00  -0.03     0.18  -0.00  -0.10
  15   6    -0.00  -0.00   0.00    -0.01  -0.00   0.04    -0.26   0.00  -0.03
  16   6    -0.00  -0.00  -0.00     0.03  -0.00   0.00    -0.00  -0.00   0.21
  17   6     0.00  -0.00   0.00    -0.01   0.00  -0.04     0.26  -0.00  -0.03
  18   6    -0.00   0.00  -0.00    -0.04   0.00   0.03    -0.18   0.00  -0.10
  19   6     0.40  -0.02  -0.00    -0.25  -0.04   0.00    -0.00   0.00   0.01
  20   6    -0.07   0.07   0.00    -0.02   0.33   0.00    -0.00   0.00  -0.00
  21   6    -0.11  -0.03  -0.00     0.03  -0.18  -0.00     0.00  -0.00  -0.00
  22   6     0.11  -0.03  -0.00    -0.03  -0.18  -0.00     0.00  -0.00  -0.00
  23   6     0.07   0.07   0.00     0.02   0.33   0.00    -0.00   0.00  -0.00
  24   6    -0.40  -0.02   0.00     0.25  -0.04  -0.00     0.00  -0.00   0.01
  25   6    -0.00   0.00   0.00     0.04  -0.00  -0.03    -0.18  -0.00  -0.10
  26   6    -0.00  -0.00  -0.00     0.01   0.00   0.04     0.26   0.00  -0.03
  27   1     0.00   0.00   0.00    -0.01  -0.00   0.00    -0.00  -0.00  -0.27
  28   1     0.00   0.00  -0.00    -0.04  -0.00   0.01     0.11   0.00  -0.12
  29   1     0.00  -0.00   0.00    -0.04  -0.00  -0.02    -0.06  -0.00  -0.10
  30   1    -0.02  -0.24   0.00     0.01   0.09  -0.00     0.00  -0.00   0.00
  31   1     0.03  -0.04  -0.00    -0.07   0.09   0.00     0.00  -0.00   0.00
  32   1    -0.03  -0.04   0.00     0.07   0.09  -0.00     0.00  -0.00   0.00
  33   1     0.02  -0.24  -0.00    -0.01   0.09   0.00     0.00   0.00   0.00
  34   1    -0.00  -0.00  -0.00     0.04  -0.00   0.02    -0.06   0.00  -0.10
  35   1     0.00   0.00  -0.00     0.04  -0.00  -0.01     0.11  -0.00  -0.12
  36   1    -0.00   0.00  -0.00     0.01  -0.00   0.00     0.00   0.00  -0.27
  37   1    -0.00   0.00  -0.00     0.04  -0.00   0.01    -0.11   0.00  -0.12
  38   1    -0.00  -0.00  -0.00     0.04  -0.00  -0.02     0.06   0.00  -0.10
  39   1    -0.02  -0.24  -0.00    -0.01  -0.09  -0.00    -0.00   0.00   0.00
  40   1     0.03  -0.04  -0.00     0.07  -0.09  -0.00     0.00  -0.00   0.00
  41   1    -0.03  -0.04  -0.00    -0.07  -0.09  -0.00    -0.00  -0.00   0.00
  42   1     0.02  -0.24  -0.00     0.01  -0.09  -0.00    -0.00  -0.00   0.00
  43   1     0.00  -0.00  -0.00    -0.04  -0.00   0.02     0.06  -0.00  -0.10
  44   1     0.00   0.00   0.00    -0.04  -0.00  -0.01    -0.11  -0.00  -0.12
                     94                     95                     96
                        a                      a                      a 
 Frequencies --  1427.3053              1428.3307              1443.2515
 Red. masses --     8.7533                 9.8619                10.0585
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0000                 4.5787                 4.2779
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6    -0.00  -0.00  -0.22     0.00   0.00  -0.00    -0.08  -0.00   0.00
   2   6     0.26   0.00   0.03     0.00   0.00   0.00     0.05  -0.00  -0.08
   3   6    -0.18  -0.00   0.10    -0.00   0.00   0.00     0.07   0.00   0.08
   4   6    -0.00  -0.00  -0.28     0.00  -0.00  -0.00    -0.04  -0.00  -0.00
   5   6     0.00  -0.00   0.03    -0.00   0.15   0.00    -0.18   0.00   0.00
   6   6    -0.00  -0.00   0.00     0.19   0.04  -0.00     0.02  -0.33   0.00
   7   6     0.00   0.00   0.00    -0.01  -0.34   0.00     0.11   0.06  -0.00
   8   6    -0.00  -0.00   0.00     0.10   0.14  -0.00    -0.12   0.15   0.00
   9   6     0.00  -0.00  -0.00    -0.10   0.14   0.00    -0.12  -0.15   0.00
  10   6    -0.00   0.00  -0.00     0.01  -0.34  -0.00     0.11  -0.06  -0.00
  11   6     0.00  -0.00  -0.00    -0.19   0.04   0.00     0.02   0.33   0.00
  12   6    -0.00  -0.00  -0.03    -0.00   0.15  -0.00    -0.18  -0.00  -0.00
  13   6    -0.00  -0.00   0.28    -0.00  -0.00   0.00    -0.04   0.00   0.00
  14   6     0.18  -0.00  -0.10     0.00   0.00  -0.00     0.07  -0.00   0.08
  15   6    -0.26   0.00  -0.03    -0.00   0.00  -0.00     0.05   0.00  -0.08
  16   6    -0.00  -0.00   0.22    -0.00   0.00   0.00    -0.08   0.00  -0.00
  17   6     0.26  -0.00  -0.03     0.00   0.00  -0.00     0.05  -0.00   0.08
  18   6    -0.18   0.00  -0.10    -0.00   0.00  -0.00     0.07   0.00  -0.08
  19   6    -0.00  -0.00  -0.00     0.19   0.04   0.00     0.02  -0.33  -0.00
  20   6     0.00   0.00  -0.00    -0.01  -0.34  -0.00     0.11   0.06   0.00
  21   6    -0.00  -0.00  -0.00     0.10   0.14   0.00    -0.12   0.15   0.00
  22   6     0.00  -0.00   0.00    -0.10   0.14   0.00    -0.12  -0.15  -0.00
  23   6    -0.00   0.00   0.00     0.01  -0.34  -0.00     0.11  -0.06   0.00
  24   6     0.00  -0.00   0.00    -0.19   0.04   0.00     0.02   0.33  -0.00
  25   6     0.18   0.00   0.10     0.00   0.00   0.00     0.07  -0.00  -0.08
  26   6    -0.26  -0.00   0.03    -0.00   0.00   0.00     0.05   0.00   0.08
  27   1     0.00   0.00   0.27     0.00  -0.00   0.00    -0.02  -0.00   0.00
  28   1    -0.11  -0.00   0.12    -0.00  -0.00   0.00    -0.08  -0.00   0.03
  29   1     0.06   0.00   0.10     0.00  -0.00   0.00    -0.08  -0.00  -0.04
  30   1    -0.00  -0.00  -0.00     0.00   0.16  -0.00     0.03  -0.07   0.00
  31   1     0.00  -0.00  -0.00    -0.10   0.12   0.00     0.14  -0.05  -0.00
  32   1    -0.00  -0.00   0.00     0.10   0.12  -0.00     0.14   0.05  -0.00
  33   1     0.00  -0.00   0.00    -0.00   0.16   0.00     0.03   0.07   0.00
  34   1    -0.06   0.00  -0.10    -0.00  -0.00  -0.00    -0.08   0.00  -0.04
  35   1     0.11  -0.00  -0.12     0.00  -0.00  -0.00    -0.08   0.00   0.03
  36   1     0.00   0.00  -0.27    -0.00  -0.00  -0.00    -0.02   0.00  -0.00
  37   1    -0.11   0.00  -0.12    -0.00  -0.00  -0.00    -0.08   0.00  -0.03
  38   1     0.06   0.00  -0.10     0.00  -0.00  -0.00    -0.08   0.00   0.04
  39   1    -0.00  -0.00   0.00     0.00   0.16   0.00     0.03  -0.07  -0.00
  40   1     0.00  -0.00   0.00    -0.10   0.12   0.00     0.14  -0.05  -0.00
  41   1    -0.00  -0.00  -0.00     0.10   0.12   0.00     0.14   0.05   0.00
  42   1     0.00  -0.00  -0.00    -0.00   0.16  -0.00     0.03   0.07  -0.00
  43   1    -0.06   0.00   0.10    -0.00  -0.00   0.00    -0.08  -0.00   0.04
  44   1     0.11   0.00   0.12     0.00  -0.00   0.00    -0.08  -0.00  -0.03
                     97                     98                     99
                        a                      a                      a 
 Frequencies --  1464.7019              1485.9191              1494.6244
 Red. masses --     9.1724                 9.9482                10.5010
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0000                 5.4541                 0.0000
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6     0.15   0.00  -0.00    -0.17  -0.00  -0.00     0.11   0.00   0.00
   2   6    -0.13  -0.00   0.15     0.18   0.00  -0.16    -0.13  -0.00   0.10
   3   6    -0.11  -0.00  -0.15     0.08   0.00   0.15    -0.04  -0.00  -0.10
   4   6     0.20   0.00  -0.00    -0.32  -0.00   0.00     0.24   0.00  -0.00
   5   6     0.07   0.00  -0.00     0.25  -0.00  -0.00    -0.26   0.00   0.00
   6   6    -0.09   0.16   0.00    -0.05   0.11  -0.00     0.06  -0.18   0.00
   7   6    -0.05  -0.12   0.00    -0.02   0.01   0.00     0.09   0.06  -0.00
   8   6     0.17  -0.01  -0.00     0.03  -0.05  -0.00    -0.23   0.07   0.00
   9   6    -0.17  -0.01   0.00     0.03   0.05  -0.00     0.23   0.07  -0.00
  10   6     0.05  -0.12  -0.00    -0.02  -0.01   0.00    -0.09   0.06   0.00
  11   6     0.09   0.16   0.00    -0.05  -0.11  -0.00    -0.06  -0.18  -0.00
  12   6    -0.07   0.00  -0.00     0.25   0.00   0.00     0.26  -0.00   0.00
  13   6    -0.20   0.00  -0.00    -0.32   0.00  -0.00    -0.24   0.00  -0.00
  14   6     0.11  -0.00   0.15     0.08  -0.00   0.15     0.04  -0.00   0.10
  15   6     0.13  -0.00  -0.15     0.18  -0.00  -0.16     0.13  -0.00  -0.10
  16   6    -0.15   0.00   0.00    -0.17   0.00   0.00    -0.11   0.00   0.00
  17   6     0.13  -0.00   0.15     0.18  -0.00   0.16     0.13  -0.00   0.10
  18   6     0.11   0.00  -0.15     0.08   0.00  -0.15     0.04   0.00  -0.10
  19   6     0.09  -0.16  -0.00    -0.05   0.11   0.00    -0.06   0.18   0.00
  20   6     0.05   0.12   0.00    -0.02   0.01  -0.00    -0.09  -0.06  -0.00
  21   6    -0.17   0.01  -0.00     0.03  -0.05  -0.00     0.23  -0.07  -0.00
  22   6     0.17   0.01   0.00     0.03   0.05   0.00    -0.23  -0.07  -0.00
  23   6    -0.05   0.12   0.00    -0.02  -0.01  -0.00     0.09  -0.06   0.00
  24   6    -0.09  -0.16   0.00    -0.05  -0.11   0.00     0.06   0.18  -0.00
  25   6    -0.11   0.00   0.15     0.08  -0.00  -0.15    -0.04   0.00   0.10
  26   6    -0.13  -0.00  -0.15     0.18   0.00   0.16    -0.13  -0.00  -0.10
  27   1     0.04   0.00  -0.00    -0.05  -0.00   0.00     0.03   0.00  -0.00
  28   1     0.14   0.00  -0.06    -0.14  -0.00   0.06     0.09   0.00  -0.04
  29   1     0.14   0.00   0.05    -0.14  -0.00  -0.05     0.09   0.00   0.03
  30   1    -0.01   0.11  -0.00    -0.01   0.02  -0.00     0.02  -0.09   0.00
  31   1    -0.06   0.06   0.00    -0.03   0.01   0.00     0.06  -0.05  -0.00
  32   1     0.06   0.06  -0.00    -0.03  -0.01   0.00    -0.06  -0.05   0.00
  33   1     0.01   0.11  -0.00    -0.01  -0.02  -0.00    -0.02  -0.09  -0.00
  34   1    -0.14   0.00  -0.05    -0.14   0.00  -0.05    -0.09   0.00  -0.03
  35   1    -0.14   0.00   0.06    -0.14   0.00   0.06    -0.09   0.00   0.04
  36   1    -0.04   0.00  -0.00    -0.05   0.00  -0.00    -0.03   0.00  -0.00
  37   1    -0.14   0.00  -0.06    -0.14   0.00  -0.06    -0.09   0.00  -0.04
  38   1    -0.14   0.00   0.05    -0.14   0.00   0.05    -0.09   0.00   0.03
  39   1     0.01  -0.11  -0.00    -0.01   0.02   0.00    -0.02   0.09   0.00
  40   1     0.06  -0.06  -0.00    -0.03   0.01   0.00    -0.06   0.05   0.00
  41   1    -0.06  -0.06  -0.00    -0.03  -0.01  -0.00     0.06   0.05   0.00
  42   1    -0.01  -0.11  -0.00    -0.01  -0.02   0.00     0.02   0.09  -0.00
  43   1     0.14   0.00  -0.05    -0.14  -0.00   0.05     0.09   0.00  -0.03
  44   1     0.14   0.00   0.06    -0.14  -0.00  -0.06     0.09   0.00   0.04
                    100                    101                    102
                        a                      a                      a 
 Frequencies --  1525.1417              1532.2931              1543.2451
 Red. masses --    11.6488                11.8581                11.7218
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.7879                 0.0000                 0.0000
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   6    -0.00  -0.00  -0.00     0.00   0.00   0.00    -0.01  -0.00  -0.00
   2   6     0.00   0.00  -0.00    -0.00  -0.00   0.00     0.02   0.00  -0.01
   3   6    -0.00   0.00   0.00     0.00  -0.00  -0.00    -0.00   0.00   0.01
   4   6    -0.00  -0.02   0.00     0.00   0.03  -0.00    -0.06  -0.00   0.00
   5   6    -0.00   0.23   0.00    -0.00  -0.48  -0.00     0.20   0.00  -0.00
   6   6    -0.09  -0.16   0.00    -0.09   0.34  -0.00    -0.31   0.06   0.00
   7   6     0.17  -0.10  -0.00    -0.04  -0.03   0.00     0.14  -0.16  -0.00
   8   6    -0.34   0.17   0.00     0.04  -0.06  -0.00    -0.24   0.15   0.00
   9   6     0.34   0.17  -0.00     0.04   0.06  -0.00     0.24   0.15  -0.00
