 Entering Gaussian System
 *********************************************
 Gaussian 98:
 frequency output generated by the xtb code
 *********************************************
                         Standard orientation:
 --------------------------------------------------------------------
  Center     Atomic     Atomic              Coordinates (Angstroms)
  Number     Number      Type              X           Y           Z
 --------------------------------------------------------------------
    1          8             0        4.296394   -1.228240   -2.608348
    2         16             0        3.901603    0.000574   -1.977616
    3          8             0        4.295973    1.229861   -2.607694
    4          6             0        4.331980    0.000204   -0.233201
    5          6             0        5.585619    0.000201    0.329132
    6          6             0        5.686785   -0.000101    1.715235
    7          6             0        4.542492   -0.000398    2.498085
    8          6             0        3.282264   -0.000394    1.921108
    9          6             0        3.170593   -0.000084    0.535502
   10          6             0        1.936318   -0.000013   -0.249639
   11          6             0        0.636382   -0.000147    0.239864
   12          6             0       -0.425151   -0.000009   -0.658142
   13          7             0       -1.756820   -0.000058   -0.153911
   14          6             0       -2.372073    1.237600    0.028091
   15          6             0       -1.684181    2.405911   -0.304042
   16          6             0       -2.255608    3.655156   -0.136580
   17          6             0       -3.537601    3.774792    0.364314
   18          6             0       -4.235052    2.628220    0.700601
   19          6             0       -3.663543    1.376192    0.542231
   20         16             0       -4.654378   -0.000143    1.050963
   21          6             0       -3.663494   -1.376415    0.542156
   22          6             0       -4.234965   -2.628473    0.700427
   23          6             0       -3.537491   -3.774995    0.364020
   24          6             0       -2.255521   -3.655280   -0.136914
   25          6             0       -1.684129   -2.406006   -0.304271
   26          6             0       -2.372034   -1.237745    0.028009
   27          6             0       -0.202403    0.000222   -2.032460
   28          6             0        1.095220    0.000365   -2.524554
   29          6             0        2.137600    0.000255   -1.627943
   30          1             0        6.460843    0.000431   -0.300853
   31          1             0        6.659320   -0.000116    2.182711
   32          1             0        4.632853   -0.000641    3.574001
   33          1             0        2.401534   -0.000624    2.544231
   34          1             0        0.432716   -0.000336    1.299462
   35          1             0       -0.682374    2.338284   -0.698644
   36          1             0       -1.687564    4.533054   -0.403391
   37          1             0       -3.992734    4.743451    0.496184
   38          1             0       -5.236452    2.688100    1.099018
   39          1             0       -5.236348   -2.688414    1.098883
   40          1             0       -3.992575   -4.743681    0.495871
   41          1             0       -1.687452   -4.533144   -0.403787
   42          1             0       -0.682345   -2.338308   -0.698922
   43          1             0       -1.046941    0.000319   -2.704605
   44          1             0        1.292742    0.000571   -3.584582
 --------------------------------------------------------------------
     1 basis functions        1 primitive gaussians
     1 alpha electrons        1 beta electrons
 
 Harmonic frequencies (cm**-1), IR intensities (km*mol⁻¹),
 Raman scattering activities (A**4/amu), Raman depolarization ratios,
 reduced masses (AMU), force constants (mDyne/A) and normal coordinates:
                      1                      2                      3
                        a                      a                      a 
 Frequencies --    -6.3563                 2.6981                27.0485
 Red. masses --    20.1935                11.7819                12.2709
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.7143                 0.4342                 0.2585
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
  15   6    -0.06  -0.00  -0.14     0.06   0.01   0.14    -0.00   0.01   0.00
  16   6    -0.05  -0.00  -0.12     0.05   0.01   0.12     0.01   0.01  -0.00
  17   6    -0.05  -0.01  -0.12     0.05   0.01   0.12     0.01  -0.01   0.00
  18   6    -0.05  -0.01  -0.10     0.04   0.01   0.11    -0.01  -0.00   0.01
  19   6     0.03   0.00   0.08    -0.03  -0.00  -0.08    -0.01  -0.00   0.00
  20  16    -0.01   0.00  -0.03    -0.00  -0.00  -0.00     0.00   0.01  -0.00
  21   6     0.03  -0.00   0.08     0.03  -0.00   0.08     0.01  -0.00  -0.00
  22   6    -0.05   0.01  -0.10    -0.04   0.01  -0.11     0.01  -0.00  -0.01
  23   6    -0.05   0.01  -0.12    -0.05   0.01  -0.12    -0.01  -0.01  -0.00
  24   6    -0.04   0.00  -0.12    -0.05   0.01  -0.12    -0.01   0.01   0.00
  25   6    -0.06   0.00  -0.14    -0.06   0.01  -0.14     0.00   0.01  -0.00
  26   6     0.05  -0.01   0.13     0.05  -0.01   0.13     0.01   0.00   0.00
  27   6    -0.00  -0.00   0.00    -0.00   0.00  -0.00    -0.00  -0.00  -0.00
  28   6    -0.00  -0.00   0.00    -0.00  -0.00   0.00    -0.00   0.05   0.00
  29   6    -0.00   0.00  -0.00    -0.00   0.00   0.00     0.00  -0.09  -0.00
  30   1    -0.00   0.00  -0.00    -0.00   0.00   0.00     0.00  -0.35  -0.00
  31   1    -0.00   0.00  -0.00     0.00   0.01   0.00     0.00  -0.49  -0.00
  32   1    -0.00   0.00  -0.00    -0.00   0.01  -0.00     0.00  -0.46  -0.00
  33   1     0.00   0.00   0.00     0.00   0.01   0.00     0.00  -0.38  -0.00
  34   1     0.00   0.00   0.00     0.00  -0.01   0.00    -0.00  -0.07  -0.00
  35   1     0.11   0.01   0.29    -0.12  -0.01  -0.29    -0.00  -0.00  -0.00
  36   1     0.12   0.02   0.31    -0.12  -0.01  -0.31    -0.00   0.01  -0.00
  37   1     0.13   0.02   0.34    -0.13  -0.02  -0.33    -0.00  -0.00  -0.01
  38   1     0.09   0.01   0.23    -0.09  -0.01  -0.23    -0.00   0.00  -0.00
  39   1     0.09  -0.01   0.23     0.09  -0.01   0.23     0.00   0.00   0.00
  40   1     0.13  -0.02   0.34     0.13  -0.02   0.33     0.00  -0.00   0.01
  41   1     0.12  -0.02   0.31     0.12  -0.01   0.31     0.00   0.01   0.00
  42   1     0.11  -0.01   0.29     0.12  -0.01   0.29     0.00  -0.00   0.00
  43   1    -0.00   0.00   0.00    -0.00   0.00   0.00    -0.00  -0.03  -0.00
  44   1     0.00   0.00   0.00     0.00  -0.00   0.00     0.00  -0.04  -0.00
                     52                     53                     54
                        a                      a                      a 
 Frequencies --   785.2676               824.1016               859.8701
 Red. masses --    11.6232                 5.0377                 3.3845
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     1.5796                 2.2075                 0.1212
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   8    -0.00  -0.02  -0.01    -0.01   0.01   0.01     0.00  -0.00  -0.00
   2  16     0.07   0.00  -0.01     0.00   0.02   0.00    -0.00  -0.00  -0.00
   3   8    -0.00   0.02  -0.01     0.01   0.01  -0.01    -0.00  -0.00   0.00
   4   6    -0.13  -0.00   0.05     0.00  -0.02  -0.00    -0.00  -0.00   0.00
   5   6    -0.21  -0.00   0.13    -0.00   0.00   0.00    -0.00   0.00   0.00
   6   6     0.17  -0.00   0.08     0.00  -0.03  -0.00     0.00   0.00   0.00
   7   6    -0.02   0.00  -0.24    -0.00   0.00  -0.00     0.00  -0.00  -0.00
   8   6    -0.04   0.00  -0.13     0.00  -0.03  -0.00    -0.00  -0.01  -0.00
   9   6    -0.06  -0.00  -0.02    -0.00   0.10   0.00     0.00   0.00   0.00
  10   6     0.16   0.00   0.12     0.00  -0.14  -0.00     0.00  -0.00   0.00
  11   6     0.24  -0.00   0.06    -0.00   0.25   0.00    -0.00   0.03  -0.00
  12   6     0.32   0.00  -0.10     0.00  -0.25  -0.00     0.00   0.00   0.00
  13   7     0.23   0.00  -0.12     0.00  -0.12   0.00     0.00   0.00   0.00
  14   6    -0.07   0.03   0.02    -0.01  -0.00   0.00    -0.01   0.00  -0.02
  15   6    -0.06   0.06   0.02    -0.01   0.04   0.00     0.09   0.01   0.23
  16   6     0.12   0.15  -0.05     0.05   0.09  -0.02     0.02   0.00   0.05
  17   6     0.09  -0.16  -0.02     0.03  -0.06  -0.01    -0.06  -0.01  -0.15
  18   6    -0.19   0.01   0.07    -0.08   0.01   0.03    -0.05  -0.01  -0.14
  19   6    -0.14   0.01   0.06    -0.05   0.01   0.02     0.00   0.00   0.01
  20  16     0.08   0.00  -0.04     0.00   0.02  -0.00    -0.00   0.00  -0.00
  21   6    -0.14  -0.01   0.06     0.05   0.01  -0.02    -0.00   0.00  -0.01
  22   6    -0.19  -0.01   0.07     0.08   0.01  -0.03     0.05  -0.01   0.13
  23   6     0.09   0.16  -0.02    -0.03  -0.06   0.01     0.06  -0.01   0.15
  24   6     0.12  -0.15  -0.05    -0.05   0.09   0.02    -0.02   0.00  -0.05
  25   6    -0.06  -0.06   0.02     0.01   0.04  -0.00    -0.09   0.01  -0.22
  26   6    -0.07  -0.03   0.02     0.01  -0.00  -0.00     0.01   0.00   0.02
  27   6    -0.20   0.00  -0.19    -0.00   0.27   0.00    -0.00  -0.01  -0.00
  28   6    -0.09  -0.00   0.14    -0.00   0.22   0.00    -0.00  -0.02   0.00
  29   6    -0.08  -0.00   0.15     0.00  -0.13  -0.00    -0.00   0.00   0.00
  30   1    -0.10   0.00  -0.02    -0.00   0.02   0.00    -0.00  -0.01  -0.00
  31   1     0.05   0.00   0.02    -0.00   0.04   0.00     0.00  -0.01  -0.00
  32   1    -0.07   0.00  -0.06    -0.00   0.02   0.00    -0.00  -0.00  -0.00
  33   1     0.01   0.00  -0.01    -0.00   0.02   0.00    -0.00   0.01  -0.00
  34   1     0.02   0.00   0.01     0.00  -0.39  -0.00    -0.00  -0.06  -0.00
  35   1    -0.02  -0.04   0.01    -0.00   0.00   0.00    -0.17  -0.02  -0.43
  36   1     0.00   0.06  -0.01    -0.00   0.04   0.00    -0.02  -0.00  -0.06
  37   1     0.02  -0.04  -0.01     0.00  -0.02   0.00     0.10   0.01   0.25
  38   1    -0.05   0.07   0.01    -0.02   0.03   0.01     0.12   0.02   0.30
  39   1    -0.05  -0.07   0.01     0.02   0.03  -0.01    -0.12   0.02  -0.30
  40   1     0.02   0.04  -0.01    -0.00  -0.02  -0.00    -0.10   0.01  -0.24
  41   1     0.00  -0.06  -0.01     0.00   0.04  -0.00     0.02  -0.00   0.05
  42   1    -0.02   0.04   0.01     0.00   0.00  -0.00     0.17  -0.02   0.42
  43   1    -0.08   0.00  -0.01     0.00  -0.54  -0.00    -0.00   0.03  -0.00
  44   1     0.07   0.00   0.06     0.00  -0.42  -0.00     0.00   0.03   0.00
                     55                     56                     57
                        a                      a                      a 
 Frequencies --   860.1050               872.5026               881.0363
 Red. masses --     3.3749                 3.5129                 3.3412
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.2460                 0.0314                 0.0766
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   8    -0.00   0.00   0.00     0.00   0.00   0.00     0.00  -0.00  -0.00
   2  16     0.00  -0.00   0.00     0.00  -0.00   0.00    -0.00  -0.01  -0.00
   3   8    -0.00  -0.00   0.00    -0.00   0.00  -0.00    -0.00  -0.00   0.00
   4   6     0.00  -0.00  -0.00    -0.00  -0.00  -0.00    -0.00   0.01   0.00
   5   6     0.00   0.00  -0.00    -0.00   0.09   0.00     0.00  -0.23  -0.00
   6   6    -0.00   0.00  -0.00    -0.00   0.07   0.00     0.00  -0.16  -0.00
   7   6    -0.00  -0.00   0.00     0.00  -0.02  -0.00    -0.00   0.09   0.00
   8   6     0.00  -0.00   0.00     0.00  -0.15  -0.00    -0.00   0.30   0.00
   9   6    -0.00   0.00  -0.00    -0.00   0.04   0.00    -0.00  -0.01  -0.00
  10   6    -0.00  -0.00  -0.00     0.00  -0.05  -0.00    -0.00   0.00   0.00
  11   6    -0.00   0.00   0.01    -0.00   0.36   0.00    -0.00   0.15   0.00
  12   6    -0.00  -0.00  -0.01    -0.00   0.01  -0.00    -0.00   0.00  -0.00
  13   7    -0.01   0.00  -0.02    -0.00  -0.03   0.00    -0.00  -0.02   0.00
  14   6     0.01   0.00   0.02     0.00  -0.01  -0.00     0.00  -0.01  -0.00
  15   6    -0.09  -0.01  -0.22    -0.01   0.01  -0.02    -0.00   0.01  -0.00
  16   6    -0.02  -0.00  -0.05     0.01   0.02  -0.01     0.01   0.01  -0.01
  17   6     0.06   0.01   0.15     0.01  -0.01   0.01     0.00  -0.01   0.00
  18   6     0.05   0.01   0.13    -0.01   0.00   0.02    -0.01   0.00   0.01
  19   6    -0.00  -0.00  -0.01    -0.00   0.01   0.00    -0.00   0.00   0.00
  20  16     0.00   0.00   0.01    -0.00  -0.00   0.00     0.00  -0.00  -0.00
  21   6    -0.00   0.00  -0.01     0.00   0.01  -0.00     0.00   0.00  -0.00
  22   6     0.06  -0.01   0.14     0.01   0.00  -0.02     0.01   0.00  -0.01
  23   6     0.06  -0.01   0.15    -0.01  -0.01  -0.01    -0.00  -0.01  -0.00
  24   6    -0.02   0.00  -0.06    -0.01   0.02   0.01    -0.01   0.01   0.01
  25   6    -0.09   0.01  -0.22     0.01   0.01   0.02     0.00   0.01   0.00
  26   6     0.01  -0.00   0.02    -0.00  -0.01   0.00    -0.00  -0.01   0.00
  27   6     0.00  -0.00   0.01     0.00  -0.16  -0.00    -0.00  -0.07  -0.00
  28   6     0.00  -0.00  -0.00     0.00  -0.16  -0.00     0.00  -0.08  -0.00
  29   6     0.00   0.00  -0.00    -0.00  -0.01  -0.00    -0.00   0.00  -0.00
  30   1     0.00  -0.00  -0.00     0.00  -0.20  -0.00    -0.00   0.49   0.00
  31   1    -0.00  -0.00   0.00     0.00  -0.11  -0.00    -0.00   0.27   0.00
  32   1     0.00  -0.00   0.00    -0.00   0.03   0.00     0.00  -0.13  -0.00
  33   1     0.00   0.00   0.00    -0.00   0.26   0.00     0.00  -0.58  -0.00
  34   1     0.00  -0.00   0.00     0.00  -0.66  -0.00     0.00  -0.29  -0.00
  35   1     0.17   0.02   0.42     0.01   0.01   0.04     0.00   0.00   0.00
  36   1     0.03   0.00   0.07     0.00   0.01   0.01     0.00   0.01   0.00
  37   1    -0.10  -0.01  -0.24    -0.01  -0.00  -0.02    -0.00  -0.00  -0.00
  38   1    -0.12  -0.02  -0.30    -0.02   0.00  -0.03    -0.01   0.00  -0.00
  39   1    -0.12   0.02  -0.31     0.02   0.00   0.03     0.01   0.00   0.00
  40   1    -0.10   0.01  -0.25     0.01  -0.00   0.02     0.00  -0.00   0.00
  41   1     0.03  -0.00   0.07    -0.00   0.01  -0.01    -0.00   0.01  -0.00
  42   1     0.17  -0.02   0.43    -0.01   0.01  -0.04    -0.00   0.00  -0.00
  43   1     0.00   0.00   0.00    -0.00   0.26   0.00    -0.00   0.10   0.00
  44   1    -0.00   0.00  -0.00    -0.00   0.37   0.00    -0.00   0.17   0.00
                     58                     59                     60
                        a                      a                      a 
 Frequencies --   900.7918               901.2339               909.5673
 Red. masses --     3.8414                 3.8604                11.1488
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0070                 0.8856                25.4125
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   8    -0.00   0.00   0.00     0.00  -0.00  -0.00    -0.00   0.00   0.00
   2  16     0.00  -0.00  -0.00    -0.00  -0.00   0.00    -0.00   0.00  -0.00
   3   8     0.00   0.00  -0.00     0.00   0.00  -0.00     0.00   0.00  -0.00
   4   6     0.00   0.00  -0.00    -0.00  -0.00   0.00     0.00   0.00   0.00
   5   6     0.00   0.00  -0.00    -0.00   0.00   0.00     0.00  -0.03  -0.00
   6   6    -0.00   0.00  -0.00     0.00   0.00   0.00    -0.00   0.01   0.00
   7   6    -0.00  -0.00   0.00    -0.00  -0.00  -0.00    -0.00   0.02   0.00
   8   6     0.00  -0.00  -0.00    -0.00  -0.00   0.00     0.00  -0.01  -0.00
   9   6    -0.00   0.00  -0.00     0.00   0.00   0.00    -0.00   0.01   0.00
  10   6    -0.00  -0.00   0.00     0.00  -0.00  -0.00    -0.00  -0.03  -0.00
  11   6    -0.00   0.01   0.00     0.00   0.00  -0.00    -0.00   0.11   0.00
  12   6    -0.00  -0.00  -0.00     0.00  -0.00   0.00     0.00  -0.20  -0.00
  13   7    -0.00   0.00  -0.00     0.00   0.00   0.01     0.00   0.46   0.00
  14   6     0.01   0.00   0.03    -0.01  -0.00  -0.03    -0.10   0.21   0.03
  15   6    -0.05  -0.01  -0.12     0.05   0.01   0.13     0.04  -0.09  -0.01
  16   6     0.06   0.01   0.16    -0.06  -0.01  -0.16    -0.14  -0.28   0.06
  17   6     0.05   0.01   0.12    -0.05  -0.01  -0.12    -0.07   0.15   0.02
  18   6    -0.09  -0.01  -0.23     0.09   0.01   0.23     0.26  -0.04  -0.10
  19   6     0.01   0.00   0.02    -0.01  -0.00  -0.02    -0.02  -0.12   0.02
  20  16    -0.00  -0.00  -0.00     0.00  -0.00   0.01    -0.00   0.05   0.00
  21   6    -0.01   0.00  -0.02    -0.01   0.00  -0.02     0.02  -0.12  -0.02
  22   6     0.09  -0.01   0.23     0.09  -0.01   0.23    -0.26  -0.04   0.10
  23   6    -0.05   0.01  -0.12    -0.05   0.01  -0.12     0.07   0.15  -0.02
  24   6    -0.06   0.01  -0.16    -0.06   0.01  -0.16     0.14  -0.28  -0.06
  25   6     0.05  -0.01   0.12     0.05  -0.01   0.13    -0.04  -0.09   0.01
  26   6    -0.01   0.00  -0.03    -0.01   0.00  -0.03     0.10   0.21  -0.03
  27   6     0.00  -0.00  -0.00    -0.00  -0.00   0.00    -0.00  -0.02   0.00
  28   6     0.00  -0.00  -0.00    -0.00  -0.00   0.00    -0.00   0.12   0.00
  29   6    -0.00  -0.00  -0.00    -0.00  -0.00   0.00     0.00  -0.02  -0.00
  30   1     0.00  -0.00   0.00    -0.00  -0.00  -0.00    -0.00   0.05   0.00
  31   1    -0.00   0.00   0.00     0.00  -0.00  -0.00     0.00  -0.02  -0.00
  32   1    -0.00   0.00   0.00    -0.00   0.00  -0.00     0.00  -0.04  -0.00
  33   1     0.00   0.00   0.00    -0.00   0.00  -0.00    -0.00   0.01   0.00
  34   1     0.00  -0.01   0.00    -0.00  -0.00  -0.00     0.00  -0.14  -0.00
  35   1     0.07   0.01   0.18    -0.07  -0.01  -0.19     0.00  -0.05  -0.00
  36   1    -0.11  -0.01  -0.27     0.11   0.01   0.27     0.01  -0.11   0.01
  37   1    -0.09  -0.01  -0.22     0.09   0.01   0.22    -0.01   0.04  -0.01
  38   1     0.16   0.02   0.41    -0.16  -0.02  -0.40     0.07  -0.05  -0.02
  39   1    -0.16   0.02  -0.40    -0.16   0.02  -0.40    -0.07  -0.05   0.02
  40   1     0.09  -0.01   0.22     0.09  -0.01   0.22     0.01   0.04   0.01
  41   1     0.11  -0.01   0.27     0.11  -0.01   0.27    -0.01  -0.11  -0.01
  42   1    -0.07   0.01  -0.18    -0.07   0.01  -0.19    -0.00  -0.05   0.00
  43   1     0.00  -0.00   0.00    -0.00  -0.00  -0.00    -0.00   0.06   0.00
  44   1     0.00   0.01  -0.00    -0.00   0.00   0.00    -0.00  -0.21  -0.00
                     61                     62                     63
                        a                      a                      a 
 Frequencies --   913.6395               914.7794               915.2807
 Red. masses --     4.1530                 4.1556                 3.1005
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.1369                 0.8800                 0.0444
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   8     0.00  -0.00  -0.00     0.00  -0.00   0.00    -0.00   0.00   0.00
   2  16     0.00  -0.01   0.00    -0.00   0.00  -0.00     0.00  -0.00   0.00
   3   8    -0.00  -0.00   0.00    -0.00  -0.00  -0.00    -0.00  -0.00   0.00
   4   6    -0.00   0.04   0.00     0.00  -0.00   0.00    -0.00  -0.00  -0.00
   5   6     0.00  -0.34  -0.00     0.00  -0.01  -0.00    -0.00   0.00   0.00
   6   6    -0.00   0.25   0.00    -0.00   0.00  -0.00     0.00  -0.00   0.00
   7   6    -0.00   0.21   0.00     0.00  -0.00   0.00    -0.00  -0.00  -0.00
   8   6     0.00  -0.23  -0.00     0.00  -0.00   0.00    -0.00   0.00  -0.00
   9   6    -0.00   0.06   0.00    -0.00   0.02   0.00     0.00  -0.00   0.00
  10   6     0.00  -0.01   0.00    -0.00  -0.08  -0.00     0.00   0.00   0.00
  11   6     0.00  -0.02  -0.00    -0.00   0.08   0.00     0.00  -0.00   0.00
  12   6    -0.00   0.02   0.00     0.00   0.03  -0.00    -0.00  -0.00  -0.00
  13   7    -0.00  -0.03   0.00     0.00  -0.11  -0.00    -0.00   0.00  -0.00
  14   6     0.01  -0.01  -0.00     0.03  -0.05  -0.01    -0.02  -0.00  -0.05
  15   6    -0.00   0.01   0.00    -0.01   0.02  -0.00    -0.03  -0.00  -0.06
  16   6     0.01   0.02  -0.00     0.04   0.07   0.01     0.08   0.01   0.20
  17   6     0.00  -0.01  -0.00     0.01  -0.04  -0.02    -0.07  -0.01  -0.18
  18   6    -0.02   0.00   0.01    -0.06   0.01   0.03     0.02   0.00   0.06
  19   6     0.00   0.01  -0.00     0.01   0.03  -0.00     0.02   0.00   0.04
  20  16     0.00  -0.00   0.00     0.00  -0.01   0.00     0.00   0.00   0.00
  21   6    -0.00   0.01   0.00    -0.01   0.03   0.00     0.02  -0.00   0.04
  22   6     0.02   0.00  -0.01     0.06   0.01  -0.03     0.02  -0.00   0.06
  23   6    -0.00  -0.01   0.00    -0.01  -0.04   0.02    -0.07   0.01  -0.18
  24   6    -0.01   0.02   0.00    -0.04   0.07  -0.01     0.08  -0.01   0.20
  25   6     0.00   0.01  -0.00     0.01   0.02   0.00    -0.03   0.00  -0.06
  26   6    -0.01  -0.01   0.00    -0.03  -0.05   0.01    -0.02   0.00  -0.05
  27   6     0.00   0.01   0.00     0.00  -0.34  -0.00     0.00   0.00   0.00
  28   6     0.00  -0.01  -0.00    -0.00   0.32   0.00     0.00  -0.00  -0.00
  29   6    -0.00   0.00   0.00     0.00   0.01  -0.00    -0.00  -0.00  -0.00
  30   1    -0.00   0.56   0.00     0.00   0.02   0.00    -0.00  -0.00  -0.00
  31   1     0.00  -0.42  -0.00    -0.00   0.00   0.00     0.00   0.00   0.00
  32   1     0.00  -0.35  -0.00     0.00   0.00   0.00    -0.00   0.00  -0.00
  33   1    -0.00   0.32   0.00     0.00   0.00   0.00     0.00  -0.00   0.00
  34   1    -0.00   0.04   0.00    -0.00  -0.03  -0.00     0.00  -0.00   0.00
  35   1     0.00   0.00   0.00     0.01   0.01   0.02     0.07   0.01   0.18
  36   1    -0.00   0.01  -0.00    -0.02   0.03  -0.05    -0.16  -0.02  -0.40
  37   1     0.00  -0.00   0.00     0.02  -0.01   0.04     0.14   0.02   0.35
  38   1    -0.00   0.00   0.00    -0.02   0.01  -0.01    -0.07  -0.01  -0.17
  39   1     0.00   0.00  -0.00     0.02   0.01   0.01    -0.07   0.01  -0.17
  40   1    -0.00  -0.00  -0.00    -0.02  -0.01  -0.04     0.14  -0.02   0.35
  41   1     0.00   0.01   0.00     0.02   0.03   0.05    -0.16   0.02  -0.40
  42   1    -0.00   0.00  -0.00    -0.01   0.01  -0.02     0.07  -0.01   0.18
  43   1     0.00  -0.03  -0.00    -0.00   0.59   0.00     0.00  -0.00   0.00
  44   1     0.00   0.01  -0.00     0.00  -0.59  -0.00     0.00   0.00  -0.00
                     64                     65                     66
                        a                      a                      a 
 Frequencies --   915.6889               928.8916               937.2312
 Red. masses --     3.1289                 3.4443                11.8561
 Frc consts  --     0.0000                 0.0000                 0.0000
 IR Inten    --     0.0542                 0.0007                 3.4758
 Raman Activ --     0.0000                 0.0000                 0.0000
 Depolar     --     0.0000                 0.0000                 0.0000
 Atom AN      X      Y      Z        X      Y      Z        X      Y      Z
   1   8    -0.00   0.00  -0.00     0.00   0.00   0.00     0.01   0.01   0.01
   2  16    -0.00  -0.00  -0.00     0.00  -0.00  -0.00    -0.09  -0.00  -0.04
   3   8     0.00   0.00   0.00    -0.00   0.00  -0.00     0.01  -0.01   0.01
   4   6     0.00  -0.00   0.00     0.00  -0.07  -0.00     0.05  -0.00   0.12
   5   6     0.00   0.00  -0.00     0.00  -0.07  -0.00     0.26   0.00  -0.13
   6   6    -0.00  -0.00  -0.00    -0.00   0.28   0.00    -0.13   0.00  -0.05
   7   6     0.00  -0.00   0.00     0.00  -0.34  -0.00     0.03  -0.00   0.24
   8   6     0.00   0.00   0.00    -0.00   0.11   0.00     0.10   0.00  -0.02
   9   6    -0.00  -0.00  -0.00    -0.00   0.07   0.00    -0.21  -0.00  -0.08
  10   6    -0.00   0.01  -0.00     0.00  -0.01  -0.00    -0.28   0.00  -0.21
  11   6    -0.00   0.00  -0.00    -0.00   0.01   0.00    -0.19  -0.00  -0.00
  12   6     0.00  -0.01   0.00    -0.00  -0.00  -0.00     0.08   0.00  -0.07
  13   7     0.00   0.02  -0.00    -0.00   0.00   0.00     0.38   0.00  -0.13
  14   6    -0.02   0.01  -0.05    -0.00   0.00   0.00     0.08  -0.11  -0.03
  15   6    -0.02  -0.01  -0.06     0.00  -0.00   0.00    -0.11   0.01   0.04
  16   6     0.07  -0.00   0.20    -0.00  -0.00   0.00     0.07   0.09  -0.03
  17   6    -0.07  -0.00  -0.17    -0.00   0.00   0.00     0.06  -0.08  -0.02
  18   6     0.03   0.00   0.05     0.00  -0.00  -0.00    -0.17   0.05   0.07
  19   6     0.02  -0.00   0.04    -0.00  -0.00   0.00     0.01   0.06  -0.01
  20  16    -0.00   0.00  -0.00     0.00   0.00  -0.00    -0.02  -0.00   0.01
  21   6    -0.02  -0.00  -0.04     0.00  -0.00  -0.00     0.01  -0.06  -0.01
  22   6    -0.03   0.00  -0.05    -0.00  -0.00   0.00    -0.17  -0.05   0.07
  23   6     0.07  -0.00   0.18     0.00   0.00  -0.00     0.06   0.08  -0.02
  24   6    -0.07  -0.00  -0.20     0.00  -0.00  -0.00     0.07  -0.09  -0.03
  25   6     0.02  -0.01   0.06    -0.00  -0.00  -0.00    -0.11  -0.01   0.04
  26   6     0.02   0.01   0.05     0.00   0.00  -0.00     0.08   0.11  -0.03
  27   6     0.00   0.03   0.00    -0.00   0.00  -0.00     0.01  -0.00   0.11
  28   6    -0.00  -0.04   0.00    -0.00   0.00  -0.00    -0.04  -0.00   0.29
  29   6     0.00  -0.00  -0.00     0.00  -0.00  -0.00     0.20   0.00  -0.12
  30   1     0.00  -0.01  -0.00    -0.00   0.19   0.00     0.10   0.00  -0.01
  31   1    -0.00   0.00   0.00     0.00  -0.52  -0.00    -0.04  -0.00   0.01
  32   1     0.00   0.00   0.00    -0.00   0.64   0.00     0.03  -0.00   0.07
  33   1     0.00  -0.00  -0.00     0.00  -0.26  -0.00     0.03   0.00   0.01
  34   1    -0.00  -0.01  -0.00     0.00  -0.03  -0.00    -0.07   0.00  -0.01
  35   1     0.07   0.01   0.17    -0.00  -0.00  -0.00    -0.03   0.00   0.01
  36   1    -0.16  -0.02  -0.40     0.00  -0.00   0.00     0.02   0.02  -0.01
  37   1     0.14   0.02   0.35    -0.00   0.00   0.00     0.04  -0.01  -0.02
  38   1    -0.06  -0.01  -0.17     0.00  -0.00  -0.00    -0.05   0.04   0.02
  39   1     0.06  -0.01   0.17    -0.00  -0.00   0.00    -0.05  -0.04   0.02
  40   1    -0.14   0.02  -0.35     0.00   0.00  -0.00     0.04   0.01  -0.02
  41   1     0.16  -0.02   0.40    -0.00  -0.00  -0.00     0.02  -0.02  -0.01
  42   1    -0.07   0.01  -0.17     0.00  -0.00   0.00    -0.03  -0.00   0.01
  43   1     0.00  -0.06  -0.00    -0.00  -0.01  -0.00     0.03  -0.00   0.01
  44   1    -0.00   0.07   0.00     0.00   0.00   0.00    -0.14   0.00   0.06
                     67                     68                     69
                        a                      a                      a 
 Frequencies --  1003.9217              1027.0395              1042.9199
 Red. masses --    10.4972                11.3742                11.4076
 Frc consts  --     0.0000                 0.0000                 0.0000
